,dataElement,period,orgUnit,categoryOptionCombo,attributeOptionCombo,value,storedBy,created,lastUpdated,followup
3931,105-CD12. Pneumonia,202101,Alenga HC III,"29Dys-4Yrs, Female",Lf2Axb9E6B4,4,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
3932,105-CD12. Pneumonia,202101,Alao HC II,"20+Yrs, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
3933,105-CD12. Pneumonia,202101,Alao HC II,"20+Yrs, Female",Lf2Axb9E6B4,0,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
3934,105-CD12. Pneumonia,202101,Alao HC II,"29Dys-4Yrs, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
3935,105-CD12. Pneumonia,202101,Alao HC II,"29Dys-4Yrs, Female",Lf2Axb9E6B4,0,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
3936,105-CD12. Pneumonia,202101,Akwangi HC II,"0-28Dys, Female",Lf2Axb9E6B4,0,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
3937,105-CD12. Pneumonia,202101,Akwangi HC II,"10-19Yrs, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
3938,105-CD12. Pneumonia,202101,Akwangi HC II,"0-28Dys, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
3939,105-CD12. Pneumonia,202101,Akwangi HC II,"20+Yrs, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
3940,105-CD12. Pneumonia,202101,Akwangi HC II,"5-9Yrs, Female",Lf2Axb9E6B4,0,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
3941,105-CD12. Pneumonia,202101,Akwangi HC II,"20+Yrs, Female",Lf2Axb9E6B4,3,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
3942,105-CD12. Pneumonia,202101,Akwangi HC II,"29Dys-4Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
3943,105-CD12. Pneumonia,202101,Akwangi HC II,"5-9Yrs, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
3944,105-CD12. Pneumonia,202101,Akwangi HC II,"29Dys-4Yrs, Female",Lf2Axb9E6B4,3,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
3945,105-CD12. Pneumonia,202101,Akwangi HC II,"10-19Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T18:06:46.000+0000,2021-11-24T18:06:46.000+0000,False
3946,105-CD12. Pneumonia,202101,Akoboi HC II,"20+Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T17:52:46.000+0000,2021-11-24T17:52:46.000+0000,False
3947,105-CD12. Pneumonia,202101,Akoboi HC II,"29Dys-4Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T17:52:46.000+0000,2021-11-24T17:52:46.000+0000,False
3948,105-CD12. Pneumonia,202101,Akurao HC II,"29Dys-4Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T17:52:46.000+0000,2021-11-24T17:52:46.000+0000,False
3949,105-CD12. Pneumonia,202101,Akoboi (Serere) HC II,"29Dys-4Yrs, Male",Lf2Axb9E6B4,5,carapai,2021-11-24T18:08:32.000+0000,2021-11-24T18:08:32.000+0000,False
3950,105-CD12. Pneumonia,202101,Akoboi (Serere) HC II,"29Dys-4Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T18:08:32.000+0000,2021-11-24T18:08:32.000+0000,False
3951,105-CD12. Pneumonia,202101,Alere HC II,"20+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:37:52.000+0000,2021-11-24T13:37:52.000+0000,False
3952,105-CD12. Pneumonia,202101,Alere HC II,"20+Yrs, Male",TFRceXDkJ95,2,carapai,2021-11-24T13:38:29.000+0000,2021-11-24T13:38:29.000+0000,False
3953,105-CD12. Pneumonia,202101,Alere HC II,"5-9Yrs, Female",TFRceXDkJ95,2,carapai,2021-11-24T13:38:29.000+0000,2021-11-24T13:38:29.000+0000,False
3954,105-CD12. Pneumonia,202101,Alere HC II,"20+Yrs, Female",TFRceXDkJ95,4,carapai,2021-11-24T13:38:29.000+0000,2021-11-24T13:38:29.000+0000,False
3955,105-CD12. Pneumonia,202101,Alere HC II,"29Dys-4Yrs, Male",Lf2Axb9E6B4,3,carapai,2021-11-24T13:37:52.000+0000,2021-11-24T13:37:52.000+0000,False
3956,105-CD12. Pneumonia,202101,Alere HC II,"29Dys-4Yrs, Male",TFRceXDkJ95,7,carapai,2021-11-24T13:38:29.000+0000,2021-11-24T13:38:29.000+0000,False
3957,105-CD12. Pneumonia,202101,Alere HC II,"5-9Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T13:38:29.000+0000,2021-11-24T13:38:29.000+0000,False
3958,105-CD12. Pneumonia,202101,Alere HC II,"5-9Yrs, Male",TFRceXDkJ95,3,carapai,2021-11-24T13:38:29.000+0000,2021-11-24T13:38:29.000+0000,False
3959,105-CD12. Pneumonia,202101,Alere HC II,"29Dys-4Yrs, Female",Lf2Axb9E6B4,3,carapai,2021-11-24T13:37:52.000+0000,2021-11-24T13:37:52.000+0000,False
3960,105-CD12. Pneumonia,202101,Alere HC II,"29Dys-4Yrs, Female",TFRceXDkJ95,6,carapai,2021-11-24T13:38:29.000+0000,2021-11-24T13:38:29.000+0000,False
3961,105-CD12. Pneumonia,202101,Alere HC II,"10-19Yrs, Female",Lf2Axb9E6B4,2,carapai,2021-11-24T13:37:52.000+0000,2021-11-24T13:37:52.000+0000,False
3962,105-CD12. Pneumonia,202101,Akworo HC III,"20+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T18:05:40.000+0000,2021-11-24T18:05:40.000+0000,False
3963,105-CD12. Pneumonia,202101,Akworo HC III,"29Dys-4Yrs, Male",Lf2Axb9E6B4,4,carapai,2021-11-24T18:05:40.000+0000,2021-11-24T18:05:40.000+0000,False
3964,105-CD12. Pneumonia,202101,Akworo HC III,"29Dys-4Yrs, Female",Lf2Axb9E6B4,3,carapai,2021-11-24T18:05:40.000+0000,2021-11-24T18:05:40.000+0000,False
3965,105-CD12. Pneumonia,202101,Akworo HC III,"10-19Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T18:05:40.000+0000,2021-11-24T18:05:40.000+0000,False
3966,105-CD12. Pneumonia,202101,Alangi HC III,"20+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T18:10:00.000+0000,2021-11-24T18:10:00.000+0000,False
3967,105-CD12. Pneumonia,202101,Alangi HC III,"5-9Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T18:10:00.000+0000,2021-11-24T18:10:00.000+0000,False
3968,105-CD12. Pneumonia,202101,Alangi HC III,"5-9Yrs, Male",Lf2Axb9E6B4,2,carapai,2021-11-24T18:10:00.000+0000,2021-11-24T18:10:00.000+0000,False
3969,105-CD12. Pneumonia,202101,Alangi HC III,"29Dys-4Yrs, Female",Lf2Axb9E6B4,2,carapai,2021-11-24T18:10:00.000+0000,2021-11-24T18:10:00.000+0000,False
3970,105-CD11. Cough or cold  - No Pneumonia,202101,Akuna Laber HC III,"10-19Yrs, Male",Lf2Axb9E6B4,9,carapai,2021-11-24T17:55:12.000+0000,2021-11-24T17:55:12.000+0000,False
3971,105-CD11. Cough or cold  - No Pneumonia,202101,Akuna Laber HC III,"0-28Dys, Male",Lf2Axb9E6B4,2,carapai,2021-11-24T17:55:12.000+0000,2021-11-24T17:55:12.000+0000,False
3972,105-CD11. Cough or cold  - No Pneumonia,202101,Akuna Laber HC III,"20+Yrs, Male",Lf2Axb9E6B4,15,carapai,2021-11-24T17:55:12.000+0000,2021-11-24T17:55:12.000+0000,False
3973,105-CD11. Cough or cold  - No Pneumonia,202101,Akuna Laber HC III,"5-9Yrs, Female",Lf2Axb9E6B4,12,carapai,2021-11-24T17:55:12.000+0000,2021-11-24T17:55:12.000+0000,False
3974,105-CD11. Cough or cold  - No Pneumonia,202101,Akuna Laber HC III,"20+Yrs, Female",Lf2Axb9E6B4,48,carapai,2021-11-24T17:55:12.000+0000,2021-11-24T17:55:12.000+0000,False
3975,105-CD11. Cough or cold  - No Pneumonia,202101,Akuna Laber HC III,"29Dys-4Yrs, Male",Lf2Axb9E6B4,31,carapai,2021-11-24T17:55:12.000+0000,2021-11-24T17:55:12.000+0000,False
3976,105-CD11. Cough or cold  - No Pneumonia,202101,Akuna Laber HC III,"5-9Yrs, Male",Lf2Axb9E6B4,4,carapai,2021-11-24T17:55:12.000+0000,2021-11-24T17:55:12.000+0000,False
3977,105-CD11. Cough or cold  - No Pneumonia,202101,Akuna Laber HC III,"29Dys-4Yrs, Female",Lf2Axb9E6B4,40,carapai,2021-11-24T17:55:12.000+0000,2021-11-24T17:55:12.000+0000,False
3978,105-CD11. Cough or cold  - No Pneumonia,202101,Akuna Laber HC III,"10-19Yrs, Female",Lf2Axb9E6B4,27,carapai,2021-11-24T17:55:12.000+0000,2021-11-24T17:55:12.000+0000,False
3979,105-CD11. Cough or cold  - No Pneumonia,202101,Akurumor HC II,"10-19Yrs, Male",Lf2Axb9E6B4,3,carapai,2021-11-24T17:55:12.000+0000,2021-11-24T17:55:12.000+0000,False
3980,105-CD11. Cough or cold  - No Pneumonia,202101,Akurumor HC II,"20+Yrs, Male",Lf2Axb9E6B4,3,carapai,2021-11-24T17:55:12.000+0000,2021-11-24T17:55:12.000+0000,False
3981,105-CD11. Cough or cold  - No Pneumonia,202101,Akurumor HC II,"5-9Yrs, Female",Lf2Axb9E6B4,2,carapai,2021-11-24T17:55:12.000+0000,2021-11-24T17:55:12.000+0000,False
3982,105-CD11. Cough or cold  - No Pneumonia,202101,Akurumor HC II,"20+Yrs, Female",Lf2Axb9E6B4,10,carapai,2021-11-24T17:55:12.000+0000,2021-11-24T17:55:12.000+0000,False
3983,105-CD11. Cough or cold  - No Pneumonia,202101,Akurumor HC II,"29Dys-4Yrs, Male",Lf2Axb9E6B4,3,carapai,2021-11-24T17:55:12.000+0000,2021-11-24T17:55:12.000+0000,False
3984,105-CD11. Cough or cold  - No Pneumonia,202101,Akurumor HC II,"29Dys-4Yrs, Female",Lf2Axb9E6B4,4,carapai,2021-11-24T17:55:12.000+0000,2021-11-24T17:55:12.000+0000,False
3985,105-CD11. Cough or cold  - No Pneumonia,202101,Akurumor HC II,"10-19Yrs, Female",Lf2Axb9E6B4,4,carapai,2021-11-24T17:55:12.000+0000,2021-11-24T17:55:12.000+0000,False
3986,105-CD11. Cough or cold  - No Pneumonia,202101,Alero HC III,"10-19Yrs, Male",Lf2Axb9E6B4,5,carapai,2021-11-24T18:06:06.000+0000,2021-11-24T18:06:06.000+0000,False
3987,105-CD11. Cough or cold  - No Pneumonia,202101,Alero HC III,"20+Yrs, Male",Lf2Axb9E6B4,4,carapai,2021-11-24T18:06:06.000+0000,2021-11-24T18:06:06.000+0000,False
3988,105-CD11. Cough or cold  - No Pneumonia,202101,Alero HC III,"5-9Yrs, Female",Lf2Axb9E6B4,6,carapai,2021-11-24T18:06:06.000+0000,2021-11-24T18:06:06.000+0000,False
3989,105-CD11. Cough or cold  - No Pneumonia,202101,Alero HC III,"20+Yrs, Female",Lf2Axb9E6B4,3,carapai,2021-11-24T18:06:06.000+0000,2021-11-24T18:06:06.000+0000,False
3990,105-CD11. Cough or cold  - No Pneumonia,202101,Alero HC III,"29Dys-4Yrs, Male",Lf2Axb9E6B4,4,carapai,2021-11-24T18:06:06.000+0000,2021-11-24T18:06:06.000+0000,False
3991,105-CD11. Cough or cold  - No Pneumonia,202101,Alero HC III,"5-9Yrs, Male",Lf2Axb9E6B4,7,carapai,2021-11-24T18:06:06.000+0000,2021-11-24T18:06:06.000+0000,False
3992,105-CD11. Cough or cold  - No Pneumonia,202101,Alero HC III,"29Dys-4Yrs, Female",Lf2Axb9E6B4,4,carapai,2021-11-24T18:06:06.000+0000,2021-11-24T18:06:06.000+0000,False
3993,105-CD11. Cough or cold  - No Pneumonia,202101,Alero HC III,"10-19Yrs, Female",Lf2Axb9E6B4,4,carapai,2021-11-24T18:06:06.000+0000,2021-11-24T18:06:06.000+0000,False
3994,105-CD11. Cough or cold  - No Pneumonia,202101,Alerek HC III,"0-28Dys, Female",Lf2Axb9E6B4,0,carapai,2021-11-24T13:20:11.000+0000,2021-11-24T13:20:11.000+0000,False
3995,105-CD11. Cough or cold  - No Pneumonia,202101,Alerek HC III,"10-19Yrs, Male",Lf2Axb9E6B4,13,carapai,2021-11-24T13:20:11.000+0000,2021-11-24T13:20:11.000+0000,False
3996,105-CD11. Cough or cold  - No Pneumonia,202101,Alerek HC III,"0-28Dys, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T13:20:11.000+0000,2021-11-24T13:20:11.000+0000,False
3997,105-CD11. Cough or cold  - No Pneumonia,202101,Alerek HC III,"20+Yrs, Male",Lf2Axb9E6B4,7,carapai,2021-11-24T13:20:11.000+0000,2021-11-24T13:20:11.000+0000,False
3998,105-CD11. Cough or cold  - No Pneumonia,202101,Alerek HC III,"5-9Yrs, Female",Lf2Axb9E6B4,3,carapai,2021-11-24T13:20:11.000+0000,2021-11-24T13:20:11.000+0000,False
3999,105-CD11. Cough or cold  - No Pneumonia,202101,Alerek HC III,"20+Yrs, Female",Lf2Axb9E6B4,44,carapai,2021-11-24T13:20:11.000+0000,2021-11-24T13:20:11.000+0000,False
4000,105-CD11. Cough or cold  - No Pneumonia,202101,Alerek HC III,"29Dys-4Yrs, Male",Lf2Axb9E6B4,10,carapai,2021-11-24T13:20:11.000+0000,2021-11-24T13:20:11.000+0000,False
4001,105-CD11. Cough or cold  - No Pneumonia,202101,Alerek HC III,"5-9Yrs, Male",Lf2Axb9E6B4,4,carapai,2021-11-24T13:20:11.000+0000,2021-11-24T13:20:11.000+0000,False
4002,105-CD11. Cough or cold  - No Pneumonia,202101,Alerek HC III,"29Dys-4Yrs, Female",Lf2Axb9E6B4,23,carapai,2021-11-24T13:20:11.000+0000,2021-11-24T13:20:11.000+0000,False
4003,105-CD11. Cough or cold  - No Pneumonia,202101,Alerek HC III,"10-19Yrs, Female",Lf2Axb9E6B4,32,carapai,2021-11-24T13:20:11.000+0000,2021-11-24T13:20:11.000+0000,False
4004,105-CD11. Cough or cold  - No Pneumonia,202101,Alakas HC II,"0-28Dys, Female",Lf2Axb9E6B4,0,carapai,2021-11-24T14:45:01.000+0000,2021-11-24T14:45:01.000+0000,False
4005,105-CD11. Cough or cold  - No Pneumonia,202101,Alakas HC II,"10-19Yrs, Male",Lf2Axb9E6B4,5,carapai,2021-11-24T14:45:01.000+0000,2021-11-24T14:45:01.000+0000,False
4006,105-CD11. Cough or cold  - No Pneumonia,202101,Alakas HC II,"0-28Dys, Male",Lf2Axb9E6B4,0,carapai,2021-11-24T14:45:01.000+0000,2021-11-24T14:45:01.000+0000,False
4007,105-CD11. Cough or cold  - No Pneumonia,202101,Alakas HC II,"20+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T14:45:01.000+0000,2021-11-24T14:45:01.000+0000,False
4008,105-CD11. Cough or cold  - No Pneumonia,202101,Alakas HC II,"5-9Yrs, Female",Lf2Axb9E6B4,8,carapai,2021-11-24T14:45:01.000+0000,2021-11-24T14:45:01.000+0000,False
4009,105-CD11. Cough or cold  - No Pneumonia,202101,Alakas HC II,"20+Yrs, Female",Lf2Axb9E6B4,18,carapai,2021-11-24T14:45:01.000+0000,2021-11-24T14:45:01.000+0000,False
4010,105-CD11. Cough or cold  - No Pneumonia,202101,Alakas HC II,"29Dys-4Yrs, Male",Lf2Axb9E6B4,13,carapai,2021-11-24T14:45:01.000+0000,2021-11-24T14:45:01.000+0000,False
4011,105-CD11. Cough or cold  - No Pneumonia,202101,Alakas HC II,"5-9Yrs, Male",Lf2Axb9E6B4,5,carapai,2021-11-24T14:45:01.000+0000,2021-11-24T14:45:01.000+0000,False
4012,105-CD11. Cough or cold  - No Pneumonia,202101,Alakas HC II,"29Dys-4Yrs, Female",Lf2Axb9E6B4,21,carapai,2021-11-24T14:45:01.000+0000,2021-11-24T14:45:01.000+0000,False
4013,105-CD11. Cough or cold  - No Pneumonia,202101,Alakas HC II,"10-19Yrs, Female",Lf2Axb9E6B4,13,carapai,2021-11-24T14:45:01.000+0000,2021-11-24T14:45:01.000+0000,False
4014,105-CD11. Cough or cold  - No Pneumonia,202101,Alanyi HC III,"0-28Dys, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4015,105-CD11. Cough or cold  - No Pneumonia,202101,Alanyi HC III,"20+Yrs, Male",Lf2Axb9E6B4,5,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4016,105-CD11. Cough or cold  - No Pneumonia,202101,Alanyi HC III,"20+Yrs, Female",Lf2Axb9E6B4,6,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4017,105-CD11. Cough or cold  - No Pneumonia,202101,Alanyi HC III,"29Dys-4Yrs, Male",Lf2Axb9E6B4,7,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4018,105-CD11. Cough or cold  - No Pneumonia,202101,Alanyi HC III,"29Dys-4Yrs, Female",Lf2Axb9E6B4,10,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4019,105-CD11. Cough or cold  - No Pneumonia,202101,Alanyi HC III,"10-19Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4020,105-CD11. Cough or cold  - No Pneumonia,202101,Akura HC II,"10-19Yrs, Male",Lf2Axb9E6B4,5,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4021,105-CD11. Cough or cold  - No Pneumonia,202101,Akura HC II,"20+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4022,105-CD11. Cough or cold  - No Pneumonia,202101,Akura HC II,"5-9Yrs, Female",Lf2Axb9E6B4,6,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4023,105-CD11. Cough or cold  - No Pneumonia,202101,Akura HC II,"20+Yrs, Female",Lf2Axb9E6B4,18,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4024,105-CD11. Cough or cold  - No Pneumonia,202101,Akura HC II,"29Dys-4Yrs, Male",Lf2Axb9E6B4,3,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4025,105-CD11. Cough or cold  - No Pneumonia,202101,Akura HC II,"5-9Yrs, Male",Lf2Axb9E6B4,6,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4026,105-CD11. Cough or cold  - No Pneumonia,202101,Akura HC II,"29Dys-4Yrs, Female",Lf2Axb9E6B4,11,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4027,105-CD11. Cough or cold  - No Pneumonia,202101,Akura HC II,"10-19Yrs, Female",Lf2Axb9E6B4,12,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4028,105-CD11. Cough or cold  - No Pneumonia,202101,Alebtong HC IV,"10-19Yrs, Male",Lf2Axb9E6B4,13,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4029,105-CD11. Cough or cold  - No Pneumonia,202101,Alebtong HC IV,"0-28Dys, Male",Lf2Axb9E6B4,2,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4030,105-CD11. Cough or cold  - No Pneumonia,202101,Alebtong HC IV,"20+Yrs, Male",Lf2Axb9E6B4,20,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4031,105-CD11. Cough or cold  - No Pneumonia,202101,Alebtong HC IV,"5-9Yrs, Female",Lf2Axb9E6B4,13,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4032,105-CD11. Cough or cold  - No Pneumonia,202101,Alebtong HC IV,"20+Yrs, Female",Lf2Axb9E6B4,78,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4033,105-CD11. Cough or cold  - No Pneumonia,202101,Alebtong HC IV,"29Dys-4Yrs, Male",Lf2Axb9E6B4,29,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4034,105-CD11. Cough or cold  - No Pneumonia,202101,Alebtong HC IV,"5-9Yrs, Male",Lf2Axb9E6B4,4,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4035,105-CD11. Cough or cold  - No Pneumonia,202101,Alebtong HC IV,"29Dys-4Yrs, Female",Lf2Axb9E6B4,41,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4036,105-CD11. Cough or cold  - No Pneumonia,202101,Alebtong HC IV,"10-19Yrs, Female",Lf2Axb9E6B4,36,carapai,2021-11-24T14:10:25.000+0000,2021-11-24T14:10:25.000+0000,False
4037,105-CD11. Cough or cold  - No Pneumonia,202101,Alemere Medical Aid HC II,"0-28Dys, Female",Lf2Axb9E6B4,2,carapai,2021-11-24T14:21:39.000+0000,2021-11-24T14:21:39.000+0000,False
4038,105-CD11. Cough or cold  - No Pneumonia,202101,Alemere Medical Aid HC II,"10-19Yrs, Male",Lf2Axb9E6B4,6,carapai,2021-11-24T14:21:39.000+0000,2021-11-24T14:21:39.000+0000,False
4039,105-CD11. Cough or cold  - No Pneumonia,202101,Alemere Medical Aid HC II,"0-28Dys, Male",Lf2Axb9E6B4,4,carapai,2021-11-24T14:21:39.000+0000,2021-11-24T14:21:39.000+0000,False
4040,105-CD11. Cough or cold  - No Pneumonia,202101,Alemere Medical Aid HC II,"20+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T14:21:39.000+0000,2021-11-24T14:21:39.000+0000,False
4041,105-CD11. Cough or cold  - No Pneumonia,202101,Alemere Medical Aid HC II,"5-9Yrs, Female",Lf2Axb9E6B4,3,carapai,2021-11-24T14:21:39.000+0000,2021-11-24T14:21:39.000+0000,False
4042,105-CD11. Cough or cold  - No Pneumonia,202101,Alemere Medical Aid HC II,"20+Yrs, Female",Lf2Axb9E6B4,4,carapai,2021-11-24T14:21:39.000+0000,2021-11-24T14:21:39.000+0000,False
4043,105-CD11. Cough or cold  - No Pneumonia,202101,Alemere Medical Aid HC II,"29Dys-4Yrs, Male",Lf2Axb9E6B4,3,carapai,2021-11-24T14:21:39.000+0000,2021-11-24T14:21:39.000+0000,False
4044,105-CD11. Cough or cold  - No Pneumonia,202101,Alemere Medical Aid HC II,"5-9Yrs, Male",Lf2Axb9E6B4,5,carapai,2021-11-24T14:21:39.000+0000,2021-11-24T14:21:39.000+0000,False
4045,105-CD11. Cough or cold  - No Pneumonia,202101,Alemere Medical Aid HC II,"29Dys-4Yrs, Female",Lf2Axb9E6B4,4,carapai,2021-11-24T14:21:39.000+0000,2021-11-24T14:21:39.000+0000,False
4046,105-CD11. Cough or cold  - No Pneumonia,202101,Alemere Medical Aid HC II,"10-19Yrs, Female",Lf2Axb9E6B4,2,carapai,2021-11-24T14:21:39.000+0000,2021-11-24T14:21:39.000+0000,False
4047,105-CD11. Cough or cold  - No Pneumonia,202101,Akokoro HC III,"10-19Yrs, Male",Lf2Axb9E6B4,8,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
4048,105-CD11. Cough or cold  - No Pneumonia,202101,Akokoro HC III,"20+Yrs, Male",Lf2Axb9E6B4,5,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
4049,105-CD11. Cough or cold  - No Pneumonia,202101,Akokoro HC III,"5-9Yrs, Female",Lf2Axb9E6B4,5,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
4050,105-CD11. Cough or cold  - No Pneumonia,202101,Akokoro HC III,"20+Yrs, Female",Lf2Axb9E6B4,19,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
4051,105-CD11. Cough or cold  - No Pneumonia,202101,Akokoro HC III,"29Dys-4Yrs, Male",Lf2Axb9E6B4,4,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
4052,105-CD11. Cough or cold  - No Pneumonia,202101,Akokoro HC III,"5-9Yrs, Male",Lf2Axb9E6B4,4,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
4053,105-CD11. Cough or cold  - No Pneumonia,202101,Akokoro HC III,"29Dys-4Yrs, Female",Lf2Axb9E6B4,6,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
4054,105-CD11. Cough or cold  - No Pneumonia,202101,Akokoro HC III,"10-19Yrs, Female",Lf2Axb9E6B4,6,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
4055,105-CD11. Cough or cold  - No Pneumonia,202101,Alado HC II,"10-19Yrs, Male",Lf2Axb9E6B4,3,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
4056,105-CD11. Cough or cold  - No Pneumonia,202101,Alado HC II,"20+Yrs, Male",Lf2Axb9E6B4,3,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
4057,105-CD11. Cough or cold  - No Pneumonia,202101,Alado HC II,"5-9Yrs, Female",Lf2Axb9E6B4,4,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
4058,105-CD11. Cough or cold  - No Pneumonia,202101,Alado HC II,"20+Yrs, Female",Lf2Axb9E6B4,9,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
4059,105-CD11. Cough or cold  - No Pneumonia,202101,Alado HC II,"29Dys-4Yrs, Male",Lf2Axb9E6B4,2,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
4060,105-CD11. Cough or cold  - No Pneumonia,202101,Alado HC II,"5-9Yrs, Male",Lf2Axb9E6B4,3,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
4061,105-CD11. Cough or cold  - No Pneumonia,202101,Alado HC II,"29Dys-4Yrs, Female",Lf2Axb9E6B4,7,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
4062,105-CD11. Cough or cold  - No Pneumonia,202101,Alado HC II,"10-19Yrs, Female",Lf2Axb9E6B4,8,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
4063,105-CD11. Cough or cold  - No Pneumonia,202101,Alenga HC III,"20+Yrs, Male",Lf2Axb9E6B4,1,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
4064,105-CD11. Cough or cold  - No Pneumonia,202101,Alenga HC III,"20+Yrs, Female",Lf2Axb9E6B4,1,carapai,2021-11-24T16:34:06.000+0000,2021-11-24T16:34:06.000+0000,False
